-416.2632,-335.9474,0.0,2.0
-427.0952,-348.5238,0.0,2.0
-423.5625,-403.0625,0.0,2.0
-331.7667,-440.5,0.0,2.0
-427.95,-382.0,0.0,2.0
-373.3333,-385.2222,0.0,2.0
-404.5455,-418.4545,0.0,2.0
-374.1875,-393.9375,0.0,2.0
-405.0556,-325.6111,0.0,2.0
-342.9167,-314.0417,0.0,2.0
-351.1176,-440.4118,0.0,2.0
-339.4762,-472.1905,0.0,2.0
-414.9545,-419.0909,0.0,2.0
-435.6842,-395.1579,0.0,2.0
-345.0,-463.0476,0.0,2.0
-324.5455,-414.9091,0.0,2.0
-369.3333,-424.2381,0.0,2.0
-423.5,-321.5,0.0,2.0
-313.2857,-480.9048,0.0,2.0
-456.3529,-313.1765,0.0,4.0
-454.4286,-359.8571,0.0,2.0
-456.4762,-367.0952,0.0,2.0
-341.2667,-424.6667,0.0,2.0
-397.8095,-411.0,0.0,2.0
-415.3846,-399.4615,0.0,2.0
-403.3529,-426.8235,0.0,2.0
-348.0476,-451.3333,0.0,2.0
-395.5,-440.1429,0.0,2.0
-336.6087,-304.1304,0.0,2.0
-348.2381,-324.7143,0.0,2.0
-353.0,-399.5625,0.0,2.0
-397.4737,-433.3158,0.0,2.0
-357.0625,-445.1875,0.0,2.0
-482.0,-340.8571,0.0,4.0
-405.25,-399.3,0.0,2.0
-399.28,-347.84,0.0,2.0
-329.75,-391.05,0.0,2.0
-428.7083,-302.875,0.0,2.0
-330.4667,-432.9333,0.0,2.0
-345.92,-347.24,0.0,2.0
-358.4,-421.45,0.0,2.0
-450.087,-334.2609,0.0,2.0
-345.8571,-471.5,0.0,2.0
-369.0,-432.2857,0.0,2.0
-404.5333,-405.6667,0.0,2.0
-348.0625,-337.3125,0.0,2.0
-322.6471,-192.3529,0.0,2.0
-447.1,-270.05,0.0,2.0
-459.7692,-246.0,0.0,2.0
-441.7,-292.05,0.0,2.0
-437.6667,-214.1667,0.0,2.0
-409.6842,-193.1579,0.0,2.0
-321.4783,-207.8696,0.0,2.0
-317.4375,-174.125,0.0,2.0
-306.0741,-143.2222,0.0,2.0
-479.2632,-267.7895,0.0,2.0
-446.0,-139.6,0.0,2.0
-486.5556,-188.3889,0.0,4.0
-407.6,-182.75,0.0,2.0
-406.0435,-261.1739,0.0,2.0
-335.0714,-181.3571,0.0,2.0
-465.1538,-269.7308,0.0,2.0
-425.6667,-146.9333,0.0,2.0
-468.4762,-290.7143,0.0,2.0
-494.6316,-216.4211,0.0,2.0
-341.8,-164.9,0.0,2.0
-414.7391,-249.6522,0.0,2.0
-435.3333,-153.75,0.0,2.0
-483.95,-201.85,0.0,2.0
-352.9545,-277.7727,0.0,2.0
-429.7778,-282.2222,0.0,2.0
-435.375,-225.375,0.0,2.0
-404.0,-120.1176,0.0,2.0
-393.5714,-191.7143,0.0,2.0
-457.7778,-138.7778,0.0,2.0
-450.9412,-202.0,0.0,2.0
-431.9412,-106.0,0.0,2.0
-476.7222,-190.5,0.0,2.0
-353.2143,-175.8571,0.0,2.0
-497.6,-200.7333,0.0,2.0
-477.1538,-207.8462,0.0,2.0
-345.3529,-228.0,0.0,2.0
-407.8125,-277.25,0.0,2.0
-332.5789,-105.8421,0.0,2.0
-393.5,-184.5,0.0,2.0
-322.8421,-166.8947,0.0,2.0
-404.0909,-157.0,0.0,2.0
-413.35,-291.85,0.0,2.0
-419.7931,-128.4828,0.0,2.0
-421.1667,-138.2222,0.0,2.0
-491.7647,-204.1176,0.0,2.0
-456.8696,-22.4348,0.0,2.0
-460.5,-90.7273,0.0,2.0
-351.0,-73.4828,0.0,2.0
-406.6667,35.4762,0.0,2.0
-433.0625,56.3125,0.0,2.0
-407.04,-20.36,0.0,2.0
-493.4211,51.3684,0.0,2.0
-429.56,-22.72,0.0,2.0
-423.1875,-91.6875,0.0,2.0
-415.8125,83.0,0.0,2.0
-356.5652,-57.3913,0.0,2.0
-358.2381,19.9524,0.0,2.0
-410.0909,62.4545,0.0,2.0
-430.8421,84.6316,0.0,2.0
-415.2,49.7,0.0,2.0
-394.5909,-30.7273,0.0,2.0
-405.48,-40.12,0.0,2.0
-444.56,-0.56,0.0,2.0
-485.4706,52.0588,0.0,2.0
-489.3182,93.3182,0.0,2.0
-388.3077,-6.7692,0.0,2.0
-380.3125,-75.125,0.0,2.0
-460.3182,66.1818,0.0,2.0
-419.3889,93.0,0.0,2.0
-440.0,89.4783,0.0,2.0
-405.7368,-7.6842,0.0,2.0
-393.913,43.5217,0.0,2.0
-394.8125,11.8125,0.0,2.0
-402.4286,98.9286,0.0,2.0
-315.5,-89.45,0.0,2.0
-399.0,-50.0769,0.0,2.0
-331.0556,-24.0556,0.0,2.0
-407.9545,-62.9091,0.0,2.0
-459.4211,47.7895,0.0,2.0
-417.1765,18.2353,0.0,2.0
-399.3182,26.2273,0.0,2.0
-302.15,10.65,0.0,2.0
-439.1818,66.9091,0.0,2.0
-469.2174,97.6522,0.0,2.0
-410.625,-92.625,0.0,2.0
-369.1579,-10.1053,0.0,2.0
-387.6429,-60.5,0.0,2.0
-479.8,88.0,0.0,2.0
-361.0,74.0588,0.0,2.0
-313.6316,16.6842,0.0,2.0
-401.5294,-66.9412,0.0,2.0
-370.7143,-91.9286,0.0,2.0
-402.1176,74.9412,0.0,2.0
-306.7143,15.7143,0.0,2.0
-401.9524,15.5238,0.0,2.0
-374.2,-54.0,0.0,2.0
-345.8235,59.0588,0.0,2.0
-474.4,71.0,0.0,2.0
-323.1429,-87.9524,0.0,2.0
-438.5714,-67.5714,0.0,2.0
-302.1333,21.3333,0.0,2.0
-331.7222,-71.5,0.0,2.0
-337.9286,44.0714,0.0,2.0
-497.8571,90.0,0.0,2.0
-333.5882,18.8235,0.0,2.0
-497.8571,-11.7143,0.0,2.0
-322.8947,-1.5789,0.0,2.0
-332.0,253.0645,0.0,2.0
-432.0,270.6111,0.0,2.0
-405.85,207.8,0.0,2.0
-374.1765,262.5294,0.0,2.0
-413.9474,234.4211,0.0,2.0
-320.6842,144.6842,0.0,2.0
-455.7826,267.8261,0.0,2.0
-495.3214,152.8571,0.0,2.0
-471.9048,274.5714,0.0,2.0
-385.7,217.85,0.0,2.0
-416.7619,118.9048,0.0,2.0
-380.0,202.0,0.0,2.0
-482.875,204.1875,0.0,2.0
-416.4545,272.5909,0.0,2.0
-443.4211,142.8947,0.0,2.0
-435.6,238.05,0.0,2.0
-403.9231,150.3077,0.0,2.0
-460.0,253.8333,0.0,2.0
-468.5238,140.0,0.0,2.0
-452.0526,165.8421,0.0,2.0
-445.5263,286.9474,0.0,2.0
-339.7368,286.4211,0.0,2.0
-325.1304,246.1304,0.0,2.0
-461.5556,194.2778,0.0,2.0
-370.0,122.4706,0.0,2.0
-489.75,128.75,0.0,2.0
-446.2222,185.6111,0.0,2.0
-474.5,147.5769,0.0,2.0
-475.381,239.8571,0.0,2.0
