-399.391304347826,-415.652173913043,0,2
-456.733333333333,-460.666666666667,0,4
-335.055555555556,-202.611111111111,0,2
-304.391304347826,-264.434782608696,0,2
-401.088235294118,-131.705882352941,0,2
-328.375,-204.125,0,2
-312.702702702703,-287.621621621622,0,2
-339.56,-174.92,0,2
-304.526315789474,-244.473684210526,0,2
-348.296296296296,-198.148148148148,0,2
-326.923076923077,-226.115384615385,0,2
-444.333333333333,-145.416666666667,0,2
-336.391304347826,-240.652173913043,0,2
-459.333333333333,43.1111111111111,0,2
-332.62962962963,-47.1111111111111,0,1
-433.791666666667,-20.625,0,2
-334.166666666667,77.1666666666666,0,2
-325.307692307692,46.6923076923077,0,2
-359.928571428571,-32.1428571428572,0,2
-417.411764705882,59.9411764705883,0,2
-314.391304347826,47.3478260869565,0,2
-401.461538461538,-34.1538461538461,0,2
-404.9375,11.375,0,2
-399.714285714286,44.6071428571429,0,2
-374.318181818182,-23.2272727272727,0,2
-404.782608695652,-57.8695652173913,0,2
-446.833333333333,0.611111111111086,0,2
-346.590909090909,15.8181818181819,0,2
-383.714285714286,82.9285714285714,0,2
-426.461538461538,8.30769230769232,0,2
-394.44,-76.72,0,4
-409.642857142857,-24.3571428571428,0,2
-437.695652173913,17.6521739130435,0,2
-314.090909090909,11.4090909090909,0,2
-462.8,18.52,0,2
-441.739130434783,-12.0869565217391,0,2
-361.238095238095,79.3809523809524,0,2
-379.290322580645,-59.6451612903226,0,2
-396.12,13.84,0,2
-420.884615384615,38.8076923076923,0,2
-337,-18.7647058823529,0,2
-344.148148148148,79.3333333333334,0,2
-361.571428571429,-15.952380952381,0,2
-337.434782608696,51.4782608695652,0,2
-382.347826086957,-9.82608695652175,0,2
-374.444444444444,89.8333333333334,0,2
-322.222222222222,87.7777777777778,0,2
-482.214285714286,86.5,0,2
-417.791666666667,-33.4166666666667,0,2
-355.625,55.2083333333334,0,2
-412.909090909091,-0.545454545454561,0,2
-446.8,89.12,0,2
-391.12,-24.36,0,2
-397.903225806452,81.9032258064516,0,2
-425.590909090909,17.5,0,2
-333.9,37.25,0,2
-402.25,-9.70833333333331,0,2
-302,29.1538461538462,0,2
-326.04347826087,-20,0,2
-451.392857142857,18.7857142857143,0,2
-397.352941176471,59.0588235294117,0,2
-377.789473684211,-35.6842105263158,0,2
-400.896551724138,32.9655172413793,0,2
-331.47619047619,16.5714285714286,0,2
-412,12.25,0,2
-371.52380952381,80.8571428571429,0,2
-352.705882352941,-28,0,2
-412.291666666667,20.1666666666666,0,2
-451.588235294118,97.2941176470588,0,2
-339.473684210526,28.9473684210526,0,2
-314.565217391304,121.478260869565,0,2
-483.5,213.807692307692,0,2
-448.6,233,0,2
-411.521739130435,195.304347826087,0,2
-426.173913043478,214.695652173913,0,2
-464,244.782608695652,0,2
-373.0625,163.8125,0,2
-380.117647058824,173.294117647059,0,2
-416,184.894736842105,0,2
-475,275.8,0,2
-379.095238095238,241.285714285714,0,4
-314.913043478261,180.782608695652,0,2
-494.65625,109.96875,0,2
-408.047619047619,281.095238095238,0,4
-370.913043478261,133.782608695652,0,2
-336.333333333333,186,0,2
-405.136363636364,182.727272727273,0,2
-429.818181818182,187.909090909091,0,2
-305.2,106.933333333333,0,2
-342.409090909091,138.909090909091,0,2
-362.2,170.48,0,2
-396.448275862069,197.068965517241,0,2
-467.409090909091,170.454545454545,0,2
-480.473684210526,180.842105263158,0,2
-434.9,220.5,0,2
-414.235294117647,171.705882352941,0,2
-429.368421052632,160.368421052632,0,2
-419.291666666667,205.166666666667,0,2
-469.266666666667,155.733333333333,0,2
-422.944444444444,195.444444444444,0,2
-441.5,187.6,0,2
-315.074074074074,162.037037037037,0,2
-463,192.521739130435,0,2
-417.56,134.72,0,2
-421.032258064516,154.645161290323,0,2
-472.818181818182,194.272727272727,0,2
-471.157894736842,206.842105263158,0,2
-352.333333333333,132.777777777778,0,2
-362.55,153.15,0,2
-350.727272727273,184.545454545455,0,2
-458.12,236.68,0,2
-438.916666666667,126.166666666667,0,2
-447.777777777778,442.444444444444,0,2
-407.32,422.08,0,2
-422.909090909091,415.954545454545,0,2
-434.2,471.2,0,2
-374.75,345.25,0,4
-383.052631578947,478.263157894737,0,2
-485.473684210526,355.368421052632,0,2
-388.318181818182,373.454545454545,0,2
-346.71875,442.3125,0,2
-396.391304347826,478.173913043478,0,2
-489.761904761905,469,0,2
-447.6,427.666666666667,0,2
-458.714285714286,418.095238095238,0,2
-345,425.208333333333,0,2
-450.833333333333,405.166666666667,0,2
-411.826086956522,360.217391304348,0,2
-419.421052631579,404.315789473684,0,2
-406,369.666666666667,0,2
-438.125,429.4375,0,2
-428.578947368421,462.578947368421,0,2
-410.434782608696,403.913043478261,0,2
-489.64,385.08,0,2
-475.838709677419,409.193548387097,0,2
-440.608695652174,393.173913043478,0,2
-301.25,457.4375,0,2
-486.470588235294,479.823529411765,0,2
-422.28,355.96,0,2
-426.466666666667,397.1,0,2
-435.913043478261,416.869565217391,0,2
-441.916666666667,406.833333333333,0,2
-387.470588235294,416.058823529412,0,2
-357.038461538462,481.961538461538,0,2
-419.529411764706,387.823529411765,0,2
-436.45,452.05,0,2
-460.310344827586,384.793103448276,0,2
-442.416666666667,457,0,2
-428.904761904762,451.142857142857,0,2
-471.842105263158,378.578947368421,0,2
-441.925925925926,472.925925925926,0,2
-431.25,387.65,0,2
-448.047619047619,386.666666666667,0,2
-392.95652173913,436.913043478261,0,2
-498.214285714286,431,0,2
-302.090909090909,438.363636363636,0,2
-439,363.230769230769,0,2
-413.48275862069,433.448275862069,0,2
-408,448.884615384615,0,2
-426.090909090909,437.409090909091,0,2
-393.333333333333,461.904761904762,0,2
-132.761904761905,-304.238095238095,0,4
-207.590909090909,-324.363636363636,0,4
-114.16,-478.36,0,2
-161.722222222222,-465.166666666667,0,2
-174.15,-327.25,0,2
-118.642857142857,-469.285714285714,0,2
-109.636363636364,-360.136363636364,0,2
-194.928571428571,-448.857142857143,0,4
-193.75,-469.958333333333,0,2
-114.142857142857,-445.071428571429,0,4
-102.111111111111,-367.5,0,2
-141,-330.222222222222,0,1
-149,-456.933333333333,0,4
-159.2,-301.75,0,2
-114.307692307692,-392.846153846154,0,4
-106.708333333333,-345,0,2
-115.461538461538,-462.076923076923,0,4
-201.705882352941,-441.470588235294,0,4
-246.148148148148,-301.333333333333,0,2
-108.268292682927,-317.682926829268,0,2
-219.428571428571,-202.285714285714,0,2
-177.85,-194.4,0,2
-195.72,-176.32,0,2
-186.333333333333,-202.125,0,2
-134.277777777778,-129.777777777778,0,3
-145.068965517241,-267.137931034483,0,2
-235.75,-295.25,0,2
-206.137931034483,-225.862068965517,0,2
-115.944444444444,-266.555555555556,0,2
-146.944444444444,-124.055555555556,0,4
-214.5,-232.1875,0,2
-146.538461538462,-137.307692307692,0,1
-162.555555555556,-155.333333333333,0,3
-130.56,-194.16,0,2
-244.071428571429,-246.571428571429,0,2
-111.692307692308,-208.076923076923,0,2
-164.764705882353,-169.176470588235,0,2
-178.772727272727,-275.545454545455,0,2
-149.521739130435,-166.130434782609,0,2
-102.235294117647,-223.529411764706,0,2
-276.041666666667,-225.541666666667,0,2
-122.7,-102,0,2
-120.653846153846,-188.230769230769,0,2
-292.625,-271,0,2
-228.347826086957,10.6956521739131,0,2
-180.8,20.75,0,2
-289.5,17.3636363636364,0,2
-136.545454545455,-47.0909090909091,0,2
-220.954545454545,46.8181818181819,0,2
-162.4,-44.1,0,2
-254.222222222222,45.5555555555555,0,2
-208.35,55.8,0,2
-143.608695652174,-70,0,4
-127.7,-49.6,0,2
-149,-15.5909090909091,0,2
-231.285714285714,44.7142857142857,0,2
-264.521739130435,77.5652173913044,0,2
-281.95652173913,31.6086956521739,0,2
-192.2,-48.05,0,4
-110.95,-10.65,0,2
-162.533333333333,-55.2,0,2
-190.130434782609,44,0,2
-202.133333333333,87.6666666666666,0,2
-206.107142857143,-15,0,2
-211,82.2380952380952,0,2
-230.733333333333,71.2666666666667,0,2
-214.307692307692,-49.7692307692308,0,2
-224,-2.84615384615387,0,2
-195.416666666667,-8.875,0,2
-238.413793103448,-13.6551724137931,0,2
-209.875,-1.5,0,2
-138.823529411765,-27.1176470588235,0,2
-267.689655172414,37.7931034482758,0,2
-119.190476190476,80.2857142857143,0,2
-203.064516129032,-28.9032258064516,0,2
-102.722222222222,70.0555555555555,0,2
-141.714285714286,-57.2142857142857,0,2
-174.272727272727,34.8181818181819,0,2
-155.235294117647,-57.4117647058824,0,2
-144,-34.3157894736842,0,2
-234.136363636364,87.3636363636364,0,2
-129.238095238095,87.6190476190476,0,2
-128.5,-28.6071428571428,0,2
-292.736842105263,-36.6315789473684,0,2
-126.16,126.28,0,2
-209.653846153846,176.692307692308,0,2
-199.882352941176,204.941176470588,0,4
-282.913043478261,179,0,2
-287.9375,209.375,0,4
-240.421052631579,149.947368421053,0,2
-141.588235294118,216.117647058824,0,4
-204.631578947368,112.210526315789,0,2
-131.166666666667,217.166666666667,0,4
-211,207.461538461538,0,4
-115.153846153846,298.730769230769,0,4
-171.260869565217,119.565217391304,0,2
-227.058823529412,160.764705882353,0,2
-187.391304347826,134.130434782609,0,2
-227.954545454545,211.909090909091,0,4
-147.214285714286,206.571428571429,0,4
-208.541666666667,131.958333333333,0,2
-289.5,126.5,0,2
